 1,1,1657041656,240000,"P1              ",3994.659668,0.000963
 1,1,1657041656,280000,"P1              ",3994.170898,0.000871
 1,1,1657041656,320000,"P1              ",3995.454346,0.001314
 1,1,1657041656,360000,"P1              ",3995.698242,0.001237
 1,1,1657041656,400000,"P1              ",3994.598633,0.001008
 1,1,1657041656,440000,"P1              ",3995.759033,0.001222
 1,1,1657041656,480000,"P1              ",3994.109863,0.000886
 1,1,1657041656,520000,"P1              ",3995.698242,0.001283
 1,1,1657041656,560000,"P1              ",3994.171387,0.000978
 1,1,1657041656,600000,"P1              ",3995.820312,0.001252
 1,1,1657041656,640000,"P1              ",3994.231934,0.000871
 1,1,1657041656,680000,"P1              ",3994.293213,0.000947
 1,1,1657041656,720000,"P1              ",3996.065186,0.001405
 1,1,1657041656,760000,"P1              ",3994.354248,0.000947
 1,1,1657041656,800000,"P1              ",3994.659668,0.000993
 1,1,1657041656,840000,"P1              ",3995.942627,0.001329
 1,1,1657041656,880000,"P1              ",3994.476562,0.000993
 1,1,1657041656,920000,"P1              ",3995.454102,0.001268
 1,1,1657041656,960000,"P1              ",3994.781982,0.001039
 1,1,1657041657,0,"P1              ",3995.514648,0.001161
 1,1,1657041657,40000,"P1              ",3996.065186,0.001405
 1,1,1657041657,80000,"P1              ",3994.232178,0.000932
 1,1,1657041657,120000,"P1              ",3995.942627,0.001298
 1,1,1657041657,160000,"P1              ",3995.270996,0.001191
 1,1,1657041657,200000,"P1              ",3994.781982,0.001069
 1,1,1657041657,240000,"P1              ",3995.575928,0.001222
 1,1,1657041657,280000,"P1              ",3995.454346,0.001314
 1,1,1657041657,320000,"P1              ",3994.659424,0.000947
 1,1,1657041657,360000,"P1              ",3994.415283,0.000932
 1,1,1657041657,400000,"P1              ",3994.110107,0.000947
 1,1,1657041657,440000,"P1              ",3996.308838,0.001313
 1,1,1657041657,480000,"P1              ",3995.881836,0.001375
 1,1,1657041657,520000,"P1              ",3995.088135,0.001237
 1,1,1657041657,560000,"P1              ",3995.210205,0.001253
 1,1,1657041657,600000,"P1              ",3995.087891,0.001207
 1,1,1657041657,640000,"P1              ",3995.209473,0.001100
 1,1,1657041657,680000,"P1              ",3994.110107,0.000947
 1,1,1657041657,720000,"P1              ",3994.537354,0.000947
 1,1,1657041657,760000,"P1              ",3995.026855,0.001207
 1,1,1657041657,800000,"P1              ",3995.576172,0.001237
 1,1,1657041657,840000,"P1              ",3995.697998,0.001207
 1,1,1657041657,880000,"P1              ",3994.660400,0.001146
 1,1,1657041657,920000,"P1              ",3995.393066,0.001237
 1,1,1657041657,960000,"P1              ",3994.171143,0.000947
 1,1,1657041658,0,"P1              ",3996.003906,0.001359
 1,1,1657041658,40000,"P1              ",3995.698242,0.001283
 1,1,1657041658,80000,"P1              ",3995.881836,0.001375
 1,1,1657041658,120000,"P1              ",3994.048828,0.000886
 1,1,1657041658,160000,"P1              ",3994.232422,0.000978
 1,1,1657041658,200000,"P1              ",3994.720703,0.001008
 1,1,1657041658,240000,"P1              ",3995.515137,0.001253
 1,1,1657041658,280000,"P1              ",3995.209961,0.001207
 1,1,1657041658,320000,"P1              ",3993.926514,0.000810
 1,1,1657041658,360000,"P1              ",3994.598633,0.000978
 1,1,1657041658,400000,"P1              ",3995.881348,0.001268
 1,1,1657041658,440000,"P1              ",3995.392822,0.001207
 1,1,1657041658,480000,"P1              ",3994.415283,0.000932
 1,1,1657041658,520000,"P1              ",3994.170898,0.000871
 1,1,1657041658,560000,"P1              ",3993.927002,0.000917
 1,1,1657041658,600000,"P1              ",3994.598389,0.000932
 1,1,1657041658,640000,"P1              ",3994.476318,0.000932
 1,1,1657041658,680000,"P1              ",3995.698486,0.001329
 1,1,1657041658,720000,"P1              ",3995.575928,0.001191
 1,1,1657041658,760000,"P1              ",3994.965332,0.001100
 1,1,1657041658,800000,"P1              ",3994.660156,0.001100
 1,1,1657041658,840000,"P1              ",3995.881348,0.001268
 1,1,1657041658,880000,"P1              ",3995.087646,0.001161
 1,1,1657041658,920000,"P1              ",3993.865723,0.000825
 1,1,1657041658,960000,"P1              ",3994.537354,0.000947
 1,1,1657041659,0,"P1              ",3994.109863,0.000886
 1,1,1657041659,40000,"P1              ",3994.354248,0.000947
 1,1,1657041659,80000,"P1              ",3995.393311,0.001298
 1,1,1657041659,120000,"P1              ",3994.965088,0.001039
 1,1,1657041659,160000,"P1              ",3994.476318,0.000917
 1,1,1657041659,200000,"P1              ",3994.537842,0.001054
 1,1,1657041659,240000,"P1              ",3995.759277,0.001268
 1,1,1657041659,280000,"P1              ",3995.942627,0.001298
 1,1,1657041659,320000,"P1              ",3996.248047,0.001344
 1,1,1657041659,360000,"P1              ",3994.598877,0.001039
 1,1,1657041659,400000,"P1              ",3994.781982,0.001039
 1,1,1657041659,440000,"P1              ",3993.987549,0.000810
 1,1,1657041659,480000,"P1              ",3995.026367,0.001100
 1,1,1657041659,520000,"P1              ",3996.247803,0.001329
 1,1,1657041659,560000,"P1              ",3995.515381,0.001298
 1,1,1657041659,600000,"P1              ",3994.904053,0.001039
 1,1,1657041659,640000,"P1              ",3993.865723,0.000886
 1,1,1657041659,680000,"P1              ",3995.881836,0.001375
 1,1,1657041659,720000,"P1              ",3995.881836,0.001375
 1,1,1657041659,760000,"P1              ",3996.125732,0.001329
 1,1,1657041659,800000,"P1              ",3994.781982,0.001039
 1,1,1657041659,840000,"P1              ",3995.759521,0.001314
 1,1,1657041659,880000,"P1              ",3995.026367,0.001130
 1,1,1657041659,920000,"P1              ",3994.476562,0.000963
 1,1,1657041659,960000,"P1              ",3993.987793,0.000871
 1,1,1657041660,0,"P1              ",3995.515137,0.001253
 1,1,1657041660,40000,"P1              ",3995.576172,0.001237
 1,1,1657041660,80000,"P1              ",3994.171143,0.000902
 1,1,1657041660,120000,"P1              ",3995.881592,0.001313
 1,1,1657041660,160000,"P1              ",3996.125732,0.001329
 1,1,1657041660,200000,"P1              ",3995.759521,0.001314
 1,1,1657041660,240000,"P1              ",3994.843506,0.001146
 1,1,1657041660,280000,"P1              ",3995.453613,0.001146
 1,1,1657041660,320000,"P1              ",3994.170898,0.000840
 1,1,1657041660,360000,"P1              ",3995.943115,0.001405
 1,1,1657041660,400000,"P1              ",3993.865723,0.000825
 1,1,1657041660,440000,"P1              ",3994.599121,0.001115
 1,1,1657041660,480000,"P1              ",3995.087402,0.001115
 1,1,1657041660,520000,"P1              ",3995.943115,0.001390
 1,1,1657041660,560000,"P1              ",3996.125977,0.001344
 1,1,1657041660,600000,"P1              ",3994.110107,0.000947
 1,1,1657041660,640000,"P1              ",3994.170654,0.000779
 1,1,1657041660,680000,"P1              ",3994.782471,0.001146
 1,1,1657041660,720000,"P1              ",3994.599121,0.001115
 1,1,1657041660,760000,"P1              ",3995.698242,0.001237
 1,1,1657041660,800000,"P1              ",3995.026855,0.001222
 1,1,1657041660,840000,"P1              ",3994.415771,0.001039
 1,1,1657041660,880000,"P1              ",3994.415771,0.001070
 1,1,1657041660,920000,"P1              ",3995.759766,0.001375
 1,1,1657041660,960000,"P1              ",3994.965576,0.001146
 1,1,1657041661,0,"P1              ",3995.759033,0.001222
 1,1,1657041661,40000,"P1              ",3995.637451,0.001298
 1,1,1657041661,80000,"P1              ",3995.332031,0.001268
 1,1,1657041661,120000,"P1              ",3994.476807,0.001039
 1,1,1657041661,160000,"P1              ",3996.003906,0.001375
 1,1,1657041661,200000,"P1              ",3994.537598,0.001008
 1,1,1657041661,240000,"P1              ",3995.881348,0.001283
 1,1,1657041661,280000,"P1              ",3995.392578,0.001161
 1,1,1657041661,320000,"P1              ",3994.599121,0.001115
 1,1,1657041661,360000,"P1              ",3994.292969,0.000886
 1,1,1657041661,400000,"P1              ",3995.636963,0.001222
 1,1,1657041661,440000,"P1              ",3994.659668,0.000993
 1,1,1657041661,480000,"P1              ",3995.332031,0.001253
 1,1,1657041661,520000,"P1              ",3994.782471,0.001146
 1,1,1657041661,560000,"P1              ",3994.048828,0.000856
 1,1,1657041661,600000,"P1              ",3995.392822,0.001207
 1,1,1657041661,640000,"P1              ",3994.659668,0.000993
 1,1,1657041661,680000,"P1              ",3994.965332,0.001100
 1,1,1657041661,720000,"P1              ",3994.354492,0.000978
 1,1,1657041661,760000,"P1              ",3995.270508,0.001115
 1,1,1657041661,800000,"P1              ",3994.781982,0.001069
 1,1,1657041661,840000,"P1              ",3994.109619,0.000795
 1,1,1657041661,880000,"P1              ",3995.149170,0.001237
 1,1,1657041661,920000,"P1              ",3995.576416,0.001329
 1,1,1657041661,960000,"P1              ",3996.126221,0.001390
 1,1,1657041662,0,"P1              ",3995.575928,0.001191
 1,1,1657041662,40000,"P1              ",3994.170898,0.000840
 1,1,1657041662,80000,"P1              ",3995.515137,0.001253
 1,1,1657041662,120000,"P1              ",3995.209473,0.001130
 1,1,1657041662,160000,"P1              ",3994.476074,0.000886
 1,1,1657041662,200000,"P1              ",3995.393311,0.001298
 1,1,1657041662,240000,"P1              ",3996.125977,0.001344
 1,1,1657041662,280000,"P1              ",3994.843018,0.001024
 1,1,1657041662,320000,"P1              ",3994.415771,0.001070
 1,1,1657041662,360000,"P1              ",3994.415039,0.000871
 1,1,1657041662,400000,"P1              ",3995.454102,0.001268
 1,1,1657041662,440000,"P1              ",3993.926514,0.000810
 1,1,1657041662,480000,"P1              ",3995.209473,0.001100
 1,1,1657041662,520000,"P1              ",3994.598389,0.000932
 1,1,1657041662,560000,"P1              ",3995.209473,0.001130
 1,1,1657041662,600000,"P1              ",3996.004395,0.001420
 1,1,1657041662,640000,"P1              ",3994.415283,0.000901
 1,1,1657041662,680000,"P1              ",3995.087891,0.001207
 1,1,1657041662,720000,"P1              ",3995.087891,0.001207
 1,1,1657041662,760000,"P1              ",3994.537354,0.000947
 1,1,1657041662,800000,"P1              ",3995.270996,0.001191
 1,1,1657041662,840000,"P1              ",3994.660400,0.001146
 1,1,1657041662,880000,"P1              ",3994.231934,0.000825
 1,1,1657041662,920000,"P1              ",3994.476318,0.000932
 1,1,1657041662,960000,"P1              ",3994.171143,0.000947
 1,1,1657041663,0,"P1              ",3994.231934,0.000871
 1,1,1657041663,40000,"P1              ",3994.232178,0.000901
 1,1,1657041663,80000,"P1              ",3994.659668,0.000993
 1,1,1657041663,120000,"P1              ",3994.537598,0.001008
 1,1,1657041663,160000,"P1              ",3994.293457,0.000993
 1,1,1657041663,200000,"P1              ",3994.415771,0.001039
 1,1,1657041663,240000,"P1              ",3994.476807,0.001039
 1,1,1657041663,280000,"P1              ",3994.659424,0.000947
 1,1,1657041663,320000,"P1              ",3994.415527,0.001008
 1,1,1657041663,360000,"P1              ",3995.270752,0.001161
 1,1,1657041663,400000,"P1              ",3994.598389,0.000932
 1,1,1657041663,440000,"P1              ",3994.109619,0.000795
 1,1,1657041663,480000,"P1              ",3995.576416,0.001329
 1,1,1657041663,520000,"P1              ",3995.209717,0.001161
 1,1,1657041663,560000,"P1              ",3994.904541,0.001161
 1,1,1657041663,600000,"P1              ",3996.125977,0.001375
 1,1,1657041663,640000,"P1              ",3996.065186,0.001405
 1,1,1657041663,680000,"P1              ",3995.026367,0.001130
 1,1,1657041663,720000,"P1              ",3995.576172,0.001268
 1,1,1657041663,760000,"P1              ",3995.271240,0.001237
 1,1,1657041663,800000,"P1              ",3994.659912,0.001024
 1,1,1657041663,840000,"P1              ",3995.942383,0.001252
 1,1,1657041663,880000,"P1              ",3994.965820,0.001192
 1,1,1657041663,920000,"P1              ",3994.049072,0.000932
 1,1,1657041663,960000,"P1              ",3995.881836,0.001375
 1,1,1657041664,0,"P1              ",3994.415527,0.000963
 1,1,1657041664,40000,"P1              ",3995.087402,0.001085
 1,1,1657041664,80000,"P1              ",3994.354248,0.000917
 1,1,1657041664,120000,"P1              ",3994.110352,0.000963
 1,1,1657041664,160000,"P1              ",3994.843262,0.001100
 1,1,1657041664,200000,"P1              ",3994.904541,0.001176
 1,1,1657041664,240000,"P1              ",3994.843506,0.001146
 1,1,1657041664,280000,"P1              ",3995.820312,0.001237
 1,1,1657041664,320000,"P1              ",3995.698242,0.001237
 1,1,1657041664,360000,"P1              ",3993.804688,0.000825
 1,1,1657041664,400000,"P1              ",3995.942383,0.001252
 1,1,1657041664,440000,"P1              ",3995.576416,0.001329
 1,1,1657041664,480000,"P1              ",3995.942383,0.001252
 1,1,1657041664,520000,"P1              ",3996.247803,0.001329
 1,1,1657041664,560000,"P1              ",3995.515381,0.001298
 1,1,1657041664,600000,"P1              ",3995.637695,0.001344
 1,1,1657041664,640000,"P1              ",3993.865723,0.000856
 1,1,1657041664,680000,"P1              ",3994.292969,0.000856
 1,1,1657041664,720000,"P1              ",3994.354004,0.000886
 1,1,1657041664,760000,"P1              ",3993.743652,0.000840
 1,1,1657041664,800000,"P1              ",3996.247803,0.001329
 1,1,1657041664,840000,"P1              ",3994.415527,0.001008
 1,1,1657041664,880000,"P1              ",3994.232422,0.001008
 1,1,1657041664,920000,"P1              ",3994.476807,0.001070
 1,1,1657041664,960000,"P1              ",3995.454102,0.001268
 1,1,1657041665,0,"P1              ",3994.109619,0.000795
 1,1,1657041665,40000,"P1              ",3994.232178,0.000932
 1,1,1657041665,80000,"P1              ",3994.048828,0.000825
 1,1,1657041665,120000,"P1              ",3994.721191,0.001131
 1,1,1657041665,160000,"P1              ",3995.209473,0.001130
 1,1,1657041665,200000,"P1              ",3995.270752,0.001161
 1,1,1657041665,240000,"P1              ",3995.637451,0.001314
 1,1,1657041665,280000,"P1              ",3995.514893,0.001207
 1,1,1657041665,320000,"P1              ",3995.698242,0.001237
 1,1,1657041665,360000,"P1              ",3995.332031,0.001268
 1,1,1657041665,400000,"P1              ",3994.782471,0.001161
 1,1,1657041665,440000,"P1              ",3995.942627,0.001329
 1,1,1657041665,480000,"P1              ",3993.865723,0.000886
 1,1,1657041665,520000,"P1              ",3995.026367,0.001100
 1,1,1657041665,560000,"P1              ",3994.843506,0.001146
 1,1,1657041665,600000,"P1              ",3995.942383,0.001252
 1,1,1657041665,640000,"P1              ",3995.088135,0.001237
 1,1,1657041665,680000,"P1              ",3995.576172,0.001237
 1,1,1657041665,720000,"P1              ",3995.148682,0.001146
 1,1,1657041665,760000,"P1              ",3995.087158,0.001069
 1,1,1657041665,800000,"P1              ",3995.942627,0.001329
 1,1,1657041665,840000,"P1              ",3995.943115,0.001405
 1,1,1657041665,880000,"P1              ",3995.148926,0.001222
 1,1,1657041665,920000,"P1              ",3995.820312,0.001283
 1,1,1657041665,960000,"P1              ",3995.331543,0.001146
 1,1,1657041666,0,"P1              ",3995.148926,0.001192
 1,1,1657041666,40000,"P1              ",3994.354004,0.000840
 1,1,1657041666,80000,"P1              ",3994.660400,0.001146
 1,1,1657041666,120000,"P1              ",3994.354004,0.000871
 1,1,1657041666,160000,"P1              ",3995.209717,0.001161
 1,1,1657041666,200000,"P1              ",3994.170898,0.000840
 1,1,1657041666,240000,"P1              ",3994.781738,0.001008
 1,1,1657041666,280000,"P1              ",3995.148926,0.001222
 1,1,1657041666,320000,"P1              ",3994.110352,0.000963
 1,1,1657041666,360000,"P1              ",3995.576416,0.001329
 1,1,1657041666,400000,"P1              ",3995.698242,0.001283
 1,1,1657041666,440000,"P1              ",3994.720703,0.000978
 1,1,1657041666,480000,"P1              ",3995.821045,0.001390
 1,1,1657041666,520000,"P1              ",3995.148682,0.001176
 1,1,1657041666,560000,"P1              ",3994.660156,0.001100
 1,1,1657041666,600000,"P1              ",3995.881348,0.001283
 1,1,1657041666,640000,"P1              ",3994.476074,0.000886
 1,1,1657041666,680000,"P1              ",3995.698242,0.001283
 1,1,1657041666,720000,"P1              ",3994.659912,0.001024
