 1,1,1657041657,320000,1657041657,321192,1192
 1,1,1657041657,360000,1657041657,360991,991
 1,1,1657041657,400000,1657041657,401144,1144
 1,1,1657041657,440000,1657041657,441147,1147
 1,1,1657041657,480000,1657041657,480838,838
 1,1,1657041657,520000,1657041657,520786,786
 1,1,1657041657,560000,1657041657,560806,806
 1,1,1657041657,600000,1657041657,600789,789
 1,1,1657041657,640000,1657041657,640775,775
 1,1,1657041657,680000,1657041657,680696,696
 1,1,1657041657,720000,1657041657,720840,840
 1,1,1657041657,760000,1657041657,761080,1080
 1,1,1657041657,800000,1657041657,800828,828
 1,1,1657041657,840000,1657041657,841151,1151
 1,1,1657041657,880000,1657041657,881149,1149
 1,1,1657041657,920000,1657041657,921155,1155
 1,1,1657041657,960000,1657041657,961143,1143
 1,1,1657041658,0,1657041658,868,868
 1,1,1657041658,40000,1657041658,40971,971
 1,1,1657041658,80000,1657041658,81149,1149
 1,1,1657041658,120000,1657041658,120856,856
 1,1,1657041658,160000,1657041658,161162,1162
 1,1,1657041658,200000,1657041658,200834,834
 1,1,1657041658,240000,1657041658,240826,826
 1,1,1657041658,280000,1657041658,280912,912
 1,1,1657041658,320000,1657041658,321145,1145
 1,1,1657041658,360000,1657041658,360844,844
 1,1,1657041658,400000,1657041658,401149,1149
 1,1,1657041658,440000,1657041658,441051,1051
 1,1,1657041658,480000,1657041658,481204,1204
 1,1,1657041658,520000,1657041658,521216,1216
 1,1,1657041658,560000,1657041658,560808,808
 1,1,1657041658,600000,1657041658,600804,804
 1,1,1657041658,640000,1657041658,640370,370
 1,1,1657041658,680000,1657041658,680646,646
 1,1,1657041658,720000,1657041658,720546,546
 1,1,1657041658,760000,1657041658,761027,1027
 1,1,1657041658,800000,1657041658,800822,822
 1,1,1657041658,840000,1657041658,841063,1063
 1,1,1657041658,880000,1657041658,880979,979
 1,1,1657041658,920000,1657041658,921140,1140
 1,1,1657041658,960000,1657041658,961202,1202
 1,1,1657041659,0,1657041659,820,820
 1,1,1657041659,40000,1657041659,40704,704
 1,1,1657041659,80000,1657041659,80883,883
 1,1,1657041659,120000,1657041659,121132,1132
 1,1,1657041659,160000,1657041659,161143,1143
 1,1,1657041659,200000,1657041659,200780,780
 1,1,1657041659,240000,1657041659,240976,976
 1,1,1657041659,280000,1657041659,280807,807
 1,1,1657041659,320000,1657041659,320951,951
 1,1,1657041659,360000,1657041659,360856,856
 1,1,1657041659,400000,1657041659,401203,1203
 1,1,1657041659,440000,1657041659,441135,1135
 1,1,1657041659,480000,1657041659,481162,1162
 1,1,1657041659,520000,1657041659,521209,1209
 1,1,1657041659,560000,1657041659,561206,1206
 1,1,1657041659,600000,1657041659,601136,1136
 1,1,1657041659,640000,1657041659,641151,1151
 1,1,1657041659,680000,1657041659,680730,730
 1,1,1657041659,720000,1657041659,720970,970
 1,1,1657041659,760000,1657041659,760306,306
 1,1,1657041659,800000,1657041659,800855,855
 1,1,1657041659,840000,1657041659,841151,1151
 1,1,1657041659,880000,1657041659,880984,984
 1,1,1657041659,920000,1657041659,920387,387
 1,1,1657041659,960000,1657041659,960683,683
 1,1,1657041660,0,1657041660,743,743
 1,1,1657041660,40000,1657041660,40747,747
 1,1,1657041660,80000,1657041660,80827,827
 1,1,1657041660,120000,1657041660,121158,1158
 1,1,1657041660,160000,1657041660,161145,1145
 1,1,1657041660,200000,1657041660,201156,1156
 1,1,1657041660,240000,1657041660,240961,961
 1,1,1657041660,280000,1657041660,280958,958
 1,1,1657041660,320000,1657041660,321198,1198
 1,1,1657041660,360000,1657041660,360963,963
 1,1,1657041660,400000,1657041660,401186,1186
 1,1,1657041660,440000,1657041660,440918,918
 1,1,1657041660,480000,1657041660,481146,1146
 1,1,1657041660,520000,1657041660,521191,1191
 1,1,1657041660,560000,1657041660,561198,1198
 1,1,1657041660,600000,1657041660,601194,1194
 1,1,1657041660,640000,1657041660,641145,1145
 1,1,1657041660,680000,1657041660,680684,684
 1,1,1657041660,720000,1657041660,720986,986
 1,1,1657041660,760000,1657041660,761144,1144
 1,1,1657041660,800000,1657041660,801119,1119
 1,1,1657041660,840000,1657041660,841151,1151
 1,1,1657041660,880000,1657041660,881195,1195
 1,1,1657041660,920000,1657041660,920763,763
 1,1,1657041660,960000,1657041660,960735,735
 1,1,1657041661,0,1657041661,664,664
 1,1,1657041661,40000,1657041661,40638,638
 1,1,1657041661,80000,1657041661,80728,728
 1,1,1657041661,120000,1657041661,120825,825
 1,1,1657041661,160000,1657041661,160890,890
 1,1,1657041661,200000,1657041661,200878,878
 1,1,1657041661,240000,1657041661,240803,803
 1,1,1657041661,280000,1657041661,280803,803
 1,1,1657041661,320000,1657041661,320821,821
 1,1,1657041661,360000,1657041661,360838,838
 1,1,1657041661,400000,1657041661,400890,890
 1,1,1657041661,440000,1657041661,440881,881
 1,1,1657041661,480000,1657041661,480866,866
 1,1,1657041661,520000,1657041661,520843,843
 1,1,1657041661,560000,1657041661,560996,996
 1,1,1657041661,600000,1657041661,601163,1163
 1,1,1657041661,640000,1657041661,641142,1142
 1,1,1657041661,680000,1657041661,680666,666
 1,1,1657041661,720000,1657041661,720995,995
 1,1,1657041661,760000,1657041661,760998,998
 1,1,1657041661,800000,1657041661,801157,1157
 1,1,1657041661,840000,1657041661,841040,1040
 1,1,1657041661,880000,1657041661,880983,983
 1,1,1657041661,920000,1657041661,921031,1031
 1,1,1657041661,960000,1657041661,960990,990
 1,1,1657041662,0,1657041662,1143,1143
 1,1,1657041662,40000,1657041662,40984,984
 1,1,1657041662,80000,1657041662,81164,1164
 1,1,1657041662,120000,1657041662,121214,1214
 1,1,1657041662,160000,1657041662,160973,973
 1,1,1657041662,200000,1657041662,200972,972
 1,1,1657041662,240000,1657041662,240862,862
 1,1,1657041662,280000,1657041662,280817,817
 1,1,1657041662,320000,1657041662,320714,714
 1,1,1657041662,360000,1657041662,360821,821
 1,1,1657041662,400000,1657041662,401095,1095
 1,1,1657041662,440000,1657041662,440818,818
 1,1,1657041662,480000,1657041662,480686,686
 1,1,1657041662,520000,1657041662,520701,701
 1,1,1657041662,560000,1657041662,560681,681
 1,1,1657041662,600000,1657041662,600722,722
 1,1,1657041662,640000,1657041662,640665,665
 1,1,1657041662,680000,1657041662,680683,683
 1,1,1657041662,720000,1657041662,720939,939
 1,1,1657041662,760000,1657041662,760830,830
 1,1,1657041662,800000,1657041662,800991,991
 1,1,1657041662,840000,1657041662,840978,978
 1,1,1657041662,880000,1657041662,881002,1002
 1,1,1657041662,920000,1657041662,921038,1038
 1,1,1657041662,960000,1657041662,960898,898
 1,1,1657041663,0,1657041663,357,357
 1,1,1657041663,40000,1657041663,40703,703
 1,1,1657041663,80000,1657041663,80270,270
 1,1,1657041663,120000,1657041663,120535,535
 1,1,1657041663,160000,1657041663,160692,692
 1,1,1657041663,200000,1657041663,200764,764
 1,1,1657041663,240000,1657041663,240976,976
 1,1,1657041663,280000,1657041663,280938,938
 1,1,1657041663,320000,1657041663,321126,1126
 1,1,1657041663,360000,1657041663,360980,980
 1,1,1657041663,400000,1657041663,400765,765
 1,1,1657041663,440000,1657041663,440449,449
 1,1,1657041663,480000,1657041663,480648,648
 1,1,1657041663,520000,1657041663,520824,824
 1,1,1657041663,560000,1657041663,560659,659
 1,1,1657041663,600000,1657041663,600698,698
 1,1,1657041663,640000,1657041663,640802,802
 1,1,1657041663,680000,1657041663,680732,732
 1,1,1657041663,720000,1657041663,720797,797
 1,1,1657041663,760000,1657041663,760823,823
 1,1,1657041663,800000,1657041663,800808,808
 1,1,1657041663,840000,1657041663,840800,800
 1,1,1657041663,880000,1657041663,880789,789
 1,1,1657041663,920000,1657041663,920802,802
 1,1,1657041663,960000,1657041663,960792,792
 1,1,1657041664,0,1657041664,1150,1150
 1,1,1657041664,40000,1657041664,40801,801
 1,1,1657041664,80000,1657041664,80816,816
 1,1,1657041664,120000,1657041664,120789,789
 1,1,1657041664,160000,1657041664,160779,779
 1,1,1657041664,200000,1657041664,200699,699
 1,1,1657041664,240000,1657041664,240710,710
 1,1,1657041664,280000,1657041664,280730,730
 1,1,1657041664,320000,1657041664,320831,831
 1,1,1657041664,360000,1657041664,360776,776
 1,1,1657041664,400000,1657041664,401208,1208
 1,1,1657041664,440000,1657041664,440926,926
 1,1,1657041664,480000,1657041664,480795,795
 1,1,1657041664,520000,1657041664,520811,811
 1,1,1657041664,560000,1657041664,560791,791
 1,1,1657041664,600000,1657041664,600811,811
 1,1,1657041664,640000,1657041664,640777,777
 1,1,1657041664,680000,1657041664,680699,699
 1,1,1657041664,720000,1657041664,720779,779
 1,1,1657041664,760000,1657041664,760778,778
 1,1,1657041664,800000,1657041664,801143,1143
 1,1,1657041664,840000,1657041664,840846,846
 1,1,1657041664,880000,1657041664,880913,913
 1,1,1657041664,920000,1657041664,920986,986
 1,1,1657041664,960000,1657041664,961161,1161
 1,1,1657041665,0,1657041665,1208,1208
 1,1,1657041665,40000,1657041665,40982,982
 1,1,1657041665,80000,1657041665,81198,1198
 1,1,1657041665,120000,1657041665,121147,1147
 1,1,1657041665,160000,1657041665,160979,979
 1,1,1657041665,200000,1657041665,201050,1050
 1,1,1657041665,240000,1657041665,240989,989
 1,1,1657041665,280000,1657041665,280970,970
 1,1,1657041665,320000,1657041665,321213,1213
 1,1,1657041665,360000,1657041665,361003,1003
 1,1,1657041665,400000,1657041665,401137,1137
 1,1,1657041665,440000,1657041665,441223,1223
 1,1,1657041665,480000,1657041665,481222,1222
 1,1,1657041665,520000,1657041665,521041,1041
 1,1,1657041665,560000,1657041665,560964,964
 1,1,1657041665,600000,1657041665,601208,1208
 1,1,1657041665,640000,1657041665,641233,1233
 1,1,1657041665,680000,1657041665,680716,716
 1,1,1657041665,720000,1657041665,721169,1169
 1,1,1657041665,760000,1657041665,761209,1209
 1,1,1657041665,800000,1657041665,801031,1031
 1,1,1657041665,840000,1657041665,840763,763
 1,1,1657041665,880000,1657041665,880750,750
 1,1,1657041665,920000,1657041665,920792,792
 1,1,1657041665,960000,1657041665,960816,816
 1,1,1657041666,0,1657041666,812,812
 1,1,1657041666,40000,1657041666,40789,789
 1,1,1657041666,80000,1657041666,80805,805
 1,1,1657041666,120000,1657041666,121155,1155
 1,1,1657041666,160000,1657041666,161160,1160
 1,1,1657041666,200000,1657041666,201032,1032
 1,1,1657041666,240000,1657041666,241004,1004
 1,1,1657041666,280000,1657041666,280989,989
 1,1,1657041666,320000,1657041666,320897,897
 1,1,1657041666,360000,1657041666,360310,310
 1,1,1657041666,400000,1657041666,400688,688
 1,1,1657041666,440000,1657041666,441162,1162
 1,1,1657041666,480000,1657041666,481150,1150
 1,1,1657041666,520000,1657041666,521148,1148
 1,1,1657041666,560000,1657041666,560984,984
 1,1,1657041666,600000,1657041666,601148,1148
 1,1,1657041666,640000,1657041666,641182,1182
 1,1,1657041666,680000,1657041666,680739,739
 1,1,1657041666,720000,1657041666,720966,966
 1,1,1657041666,760000,1657041666,761309,1309
