 1,1,1657041656,360000,50.500000,0.000000
 1,1,1657041656,400000,50.299999,0.000000
 1,1,1657041656,440000,50.299999,0.000000
 1,1,1657041656,480000,50.200001,0.000000
 1,1,1657041656,520000,50.500000,0.000000
 1,1,1657041656,560000,50.400002,0.000000
 1,1,1657041656,600000,50.299999,0.000000
 1,1,1657041656,640000,50.299999,0.000000
 1,1,1657041656,680000,50.500000,0.000000
 1,1,1657041656,720000,50.200001,0.000000
 1,1,1657041656,760000,50.099998,0.000000
 1,1,1657041656,800000,50.500000,0.000000
 1,1,1657041656,840000,50.500000,0.000000
 1,1,1657041656,880000,50.099998,0.000000
 1,1,1657041656,920000,50.299999,0.000000
 1,1,1657041656,960000,50.200001,0.000000
 1,1,1657041657,0,50.200001,0.000000
 1,1,1657041657,40000,50.099998,0.000000
 1,1,1657041657,80000,50.200001,0.000000
 1,1,1657041657,120000,50.400002,0.000000
 1,1,1657041657,160000,50.400002,0.000000
 1,1,1657041657,200000,50.099998,0.000000
 1,1,1657041657,240000,50.400002,0.000000
 1,1,1657041657,280000,50.400002,0.000000
 1,1,1657041657,320000,50.400002,0.000000
 1,1,1657041657,360000,50.200001,0.000000
 1,1,1657041657,400000,50.099998,0.000000
 1,1,1657041657,440000,50.099998,0.000000
 1,1,1657041657,480000,50.400002,0.000000
 1,1,1657041657,520000,50.500000,0.000000
 1,1,1657041657,560000,50.400002,0.000000
 1,1,1657041657,600000,50.099998,0.000000
 1,1,1657041657,640000,50.500000,0.000000
 1,1,1657041657,680000,50.400002,0.000000
 1,1,1657041657,720000,50.299999,0.000000
 1,1,1657041657,760000,50.400002,0.000000
 1,1,1657041657,800000,50.500000,0.000000
 1,1,1657041657,840000,50.099998,0.000000
 1,1,1657041657,880000,50.400002,0.000000
 1,1,1657041657,920000,50.500000,0.000000
 1,1,1657041657,960000,50.400002,0.000000
 1,1,1657041658,0,50.500000,0.000000
 1,1,1657041658,40000,50.400002,0.000000
 1,1,1657041658,80000,50.400002,0.000000
 1,1,1657041658,120000,50.200001,0.000000
 1,1,1657041658,160000,50.500000,0.000000
 1,1,1657041658,200000,50.400002,0.000000
 1,1,1657041658,240000,50.200001,0.000000
 1,1,1657041658,280000,50.099998,0.000000
 1,1,1657041658,320000,50.200001,0.000000
 1,1,1657041658,360000,50.500000,0.000000
 1,1,1657041658,400000,50.500000,0.000000
 1,1,1657041658,440000,50.400002,0.000000
 1,1,1657041658,480000,50.099998,0.000000
 1,1,1657041658,520000,50.099998,0.000000
 1,1,1657041658,560000,50.200001,0.000000
 1,1,1657041658,600000,50.099998,0.000000
 1,1,1657041658,640000,50.099998,0.000000
 1,1,1657041658,680000,50.200001,0.000000
 1,1,1657041658,720000,50.099998,0.000000
 1,1,1657041658,760000,50.500000,0.000000
 1,1,1657041658,800000,50.099998,0.000000
 1,1,1657041658,840000,50.299999,0.000000
 1,1,1657041658,880000,50.299999,0.000000
 1,1,1657041658,920000,50.099998,0.000000
 1,1,1657041658,960000,50.400002,0.000000
 1,1,1657041659,0,50.200001,0.000000
 1,1,1657041659,40000,50.099998,0.000000
 1,1,1657041659,80000,50.200001,0.000000
 1,1,1657041659,120000,50.400002,0.000000
 1,1,1657041659,160000,50.400002,0.000000
 1,1,1657041659,200000,50.500000,0.000000
 1,1,1657041659,240000,50.099998,0.000000
 1,1,1657041659,280000,50.200001,0.000000
 1,1,1657041659,320000,50.200001,0.000000
 1,1,1657041659,360000,50.400002,0.000000
 1,1,1657041659,400000,50.299999,0.000000
 1,1,1657041659,440000,50.299999,0.000000
 1,1,1657041659,480000,50.200001,0.000000
 1,1,1657041659,520000,50.200001,0.000000
 1,1,1657041659,560000,50.299999,0.000000
 1,1,1657041659,600000,50.099998,0.000000
 1,1,1657041659,640000,50.299999,0.000000
 1,1,1657041659,680000,50.099998,0.000000
 1,1,1657041659,720000,50.299999,0.000000
 1,1,1657041659,760000,50.400002,0.000000
 1,1,1657041659,800000,50.200001,0.000000
 1,1,1657041659,840000,50.400002,0.000000
 1,1,1657041659,880000,50.200001,0.000000
 1,1,1657041659,920000,50.400002,0.000000
 1,1,1657041659,960000,50.299999,0.000000
 1,1,1657041660,0,50.200001,0.000000
 1,1,1657041660,40000,50.299999,0.000000
 1,1,1657041660,80000,50.500000,0.000000
 1,1,1657041660,120000,50.200001,0.000000
 1,1,1657041660,160000,50.500000,0.000000
 1,1,1657041660,200000,50.200001,0.000000
 1,1,1657041660,240000,50.099998,0.000000
 1,1,1657041660,280000,50.299999,0.000000
 1,1,1657041660,320000,50.200001,0.000000
 1,1,1657041660,360000,50.299999,0.000000
 1,1,1657041660,400000,50.500000,0.000000
 1,1,1657041660,440000,50.400002,0.000000
 1,1,1657041660,480000,50.200001,0.000000
 1,1,1657041660,520000,50.200001,0.000000
 1,1,1657041660,560000,50.299999,0.000000
 1,1,1657041660,600000,50.500000,0.000000
 1,1,1657041660,640000,50.200001,0.000000
 1,1,1657041660,680000,50.200001,0.000000
 1,1,1657041660,720000,50.099998,0.000000
 1,1,1657041660,760000,50.099998,0.000000
 1,1,1657041660,800000,50.099998,0.000000
 1,1,1657041660,840000,50.400002,0.000000
 1,1,1657041660,880000,50.299999,0.000000
 1,1,1657041660,920000,50.400002,0.000000
 1,1,1657041660,960000,50.299999,0.000000
 1,1,1657041661,0,50.200001,0.000000
 1,1,1657041661,40000,50.500000,0.000000
 1,1,1657041661,80000,50.299999,0.000000
 1,1,1657041661,120000,50.500000,0.000000
 1,1,1657041661,160000,50.200001,0.000000
 1,1,1657041661,200000,50.200001,0.000000
 1,1,1657041661,240000,50.200001,0.000000
 1,1,1657041661,280000,50.400002,0.000000
 1,1,1657041661,320000,50.200001,0.000000
 1,1,1657041661,360000,50.200001,0.000000
 1,1,1657041661,400000,50.500000,0.000000
 1,1,1657041661,440000,50.400002,0.000000
 1,1,1657041661,480000,50.200001,0.000000
 1,1,1657041661,520000,50.099998,0.000000
 1,1,1657041661,560000,50.299999,0.000000
 1,1,1657041661,600000,50.299999,0.000000
 1,1,1657041661,640000,50.500000,0.000000
 1,1,1657041661,680000,50.400002,0.000000
 1,1,1657041661,720000,50.400002,0.000000
 1,1,1657041661,760000,50.500000,0.000000
 1,1,1657041661,800000,50.099998,0.000000
 1,1,1657041661,840000,50.500000,0.000000
 1,1,1657041661,880000,50.099998,0.000000
 1,1,1657041661,920000,50.400002,0.000000
 1,1,1657041661,960000,50.400002,0.000000
 1,1,1657041662,0,50.500000,0.000000
 1,1,1657041662,40000,50.400002,0.000000
 1,1,1657041662,80000,50.099998,0.000000
 1,1,1657041662,120000,50.299999,0.000000
 1,1,1657041662,160000,50.500000,0.000000
 1,1,1657041662,200000,50.200001,0.000000
 1,1,1657041662,240000,50.200001,0.000000
 1,1,1657041662,280000,50.099998,0.000000
 1,1,1657041662,320000,50.099998,0.000000
 1,1,1657041662,360000,50.400002,0.000000
 1,1,1657041662,400000,50.500000,0.000000
 1,1,1657041662,440000,50.500000,0.000000
 1,1,1657041662,480000,50.099998,0.000000
 1,1,1657041662,520000,50.400002,0.000000
 1,1,1657041662,560000,50.200001,0.000000
 1,1,1657041662,600000,50.299999,0.000000
 1,1,1657041662,640000,50.200001,0.000000
 1,1,1657041662,680000,50.099998,0.000000
 1,1,1657041662,720000,50.500000,0.000000
 1,1,1657041662,760000,50.500000,0.000000
 1,1,1657041662,800000,50.200001,0.000000
 1,1,1657041662,840000,50.099998,0.000000
 1,1,1657041662,880000,50.299999,0.000000
 1,1,1657041662,920000,50.099998,0.000000
 1,1,1657041662,960000,50.099998,0.000000
 1,1,1657041663,0,50.200001,0.000000
 1,1,1657041663,40000,50.500000,0.000000
 1,1,1657041663,80000,50.099998,0.000000
 1,1,1657041663,120000,50.400002,0.000000
 1,1,1657041663,160000,50.400002,0.000000
 1,1,1657041663,200000,50.500000,0.000000
 1,1,1657041663,240000,50.400002,0.000000
 1,1,1657041663,280000,50.200001,0.000000
 1,1,1657041663,320000,50.099998,0.000000
 1,1,1657041663,360000,50.099998,0.000000
 1,1,1657041663,400000,50.200001,0.000000
 1,1,1657041663,440000,50.099998,0.000000
 1,1,1657041663,480000,50.099998,0.000000
 1,1,1657041663,520000,50.400002,0.000000
 1,1,1657041663,560000,50.099998,0.000000
 1,1,1657041663,600000,50.099998,0.000000
 1,1,1657041663,640000,50.500000,0.000000
 1,1,1657041663,680000,50.099998,0.000000
 1,1,1657041663,720000,50.299999,0.000000
 1,1,1657041663,760000,50.400002,0.000000
 1,1,1657041663,800000,50.500000,0.000000
 1,1,1657041663,840000,50.200001,0.000000
 1,1,1657041663,880000,50.400002,0.000000
 1,1,1657041663,920000,50.099998,0.000000
 1,1,1657041663,960000,50.400002,0.000000
 1,1,1657041664,0,50.500000,0.000000
 1,1,1657041664,40000,50.500000,0.000000
 1,1,1657041664,80000,50.200001,0.000000
 1,1,1657041664,120000,50.200001,0.000000
 1,1,1657041664,160000,50.400002,0.000000
 1,1,1657041664,200000,50.299999,0.000000
 1,1,1657041664,240000,50.500000,0.000000
 1,1,1657041664,280000,50.099998,0.000000
 1,1,1657041664,320000,50.299999,0.000000
 1,1,1657041664,360000,50.099998,0.000000
 1,1,1657041664,400000,50.500000,0.000000
 1,1,1657041664,440000,50.099998,0.000000
 1,1,1657041664,480000,50.400002,0.000000
 1,1,1657041664,520000,50.200001,0.000000
 1,1,1657041664,560000,50.299999,0.000000
 1,1,1657041664,600000,50.400002,0.000000
 1,1,1657041664,640000,50.299999,0.000000
 1,1,1657041664,680000,50.400002,0.000000
 1,1,1657041664,720000,50.400002,0.000000
 1,1,1657041664,760000,50.500000,0.000000
 1,1,1657041664,800000,50.400002,0.000000
 1,1,1657041664,840000,50.400002,0.000000
 1,1,1657041664,880000,50.200001,0.000000
 1,1,1657041664,920000,50.299999,0.000000
 1,1,1657041664,960000,50.099998,0.000000
 1,1,1657041665,0,50.500000,0.000000
 1,1,1657041665,40000,50.200001,0.000000
 1,1,1657041665,80000,50.200001,0.000000
 1,1,1657041665,120000,50.500000,0.000000
 1,1,1657041665,160000,50.099998,0.000000
 1,1,1657041665,200000,50.099998,0.000000
 1,1,1657041665,240000,50.200001,0.000000
 1,1,1657041665,280000,50.299999,0.000000
 1,1,1657041665,320000,50.400002,0.000000
 1,1,1657041665,360000,50.500000,0.000000
 1,1,1657041665,400000,50.500000,0.000000
 1,1,1657041665,440000,50.400002,0.000000
 1,1,1657041665,480000,50.500000,0.000000
 1,1,1657041665,520000,50.500000,0.000000
 1,1,1657041665,560000,50.099998,0.000000
 1,1,1657041665,600000,50.400002,0.000000
 1,1,1657041665,640000,50.400002,0.000000
 1,1,1657041665,680000,50.299999,0.000000
 1,1,1657041665,720000,50.200001,0.000000
 1,1,1657041665,760000,50.299999,0.000000
 1,1,1657041665,800000,50.400002,0.000000
 1,1,1657041665,840000,50.299999,0.000000
 1,1,1657041665,880000,50.200001,0.000000
 1,1,1657041665,920000,50.200001,0.000000
 1,1,1657041665,960000,50.099998,0.000000
 1,1,1657041666,0,50.299999,0.000000
 1,1,1657041666,40000,50.500000,0.000000
 1,1,1657041666,80000,50.200001,0.000000
 1,1,1657041666,120000,50.099998,0.000000
 1,1,1657041666,160000,50.299999,0.000000
 1,1,1657041666,200000,50.299999,0.000000
 1,1,1657041666,240000,50.500000,0.000000
 1,1,1657041666,280000,50.200001,0.000000
 1,1,1657041666,320000,50.099998,0.000000
 1,1,1657041666,360000,50.299999,0.000000
 1,1,1657041666,400000,50.299999,0.000000
 1,1,1657041666,440000,50.500000,0.000000
 1,1,1657041666,480000,50.299999,0.000000
 1,1,1657041666,520000,50.500000,0.000000
 1,1,1657041666,560000,50.200001,0.000000
 1,1,1657041666,600000,50.299999,0.000000
 1,1,1657041666,640000,50.099998,0.000000
 1,1,1657041666,680000,50.500000,0.000000
 1,1,1657041666,720000,50.099998,0.000000
 1,1,1657041666,760000,50.099998,0.000000
